first_seen_at,furnish,latitude,longitude,property_type,energy_label,internet,kitchen,pets,shower,smoking_inside,toilet,area,rent,deposit,distance,rent_per_m2
2019-09-16,Furnished,52.379296,4.802589,Room,A,Yes,Shared,No,Shared,No,Shared,102,900,1500,6.673009360514182,8.823529411764707
2019-09-16,Unfurnished,52.363886,4.936123,Apartment,Unknown,No,Shared,No,Shared,No,Shared,632,1650,3000,2.9413410236027566,2.6107594936708862
2019-09-16,Unfurnished,52.380444,4.820481,Room,Unknown,Yes,Shared,No,Shared,No,Shared,142,750,0,5.457115621301362,5.28169014084507
2019-09-16,Unfurnished,52.384128,4.835948,Room,Unknown,Yes,Shared,No,Shared,No,Shared,182,850,0,4.439265702666,4.670329670329671
2019-09-16,Uncarpeted,52.380444,4.820481,Room,Unknown,Yes,Shared,No,Shared,No,Shared,142,750,0,5.457115621301362,5.28169014084507
2019-09-16,Unfurnished,52.383993,4.815099,Room,Unknown,No,None,No,None,No,None,182,850,0,5.848183564186695,4.670329670329671
2019-09-16,Unfurnished,52.380444,4.820481,Room,Unknown,Yes,Shared,No,Shared,No,Shared,142,750,0,5.457115621301362,5.28169014084507
2019-09-16,Unfurnished,52.358793,4.91085,Studio,Unknown,Yes,Own,Yes,Own,No,Own,282,1100,900,2.3442900522019925,3.900709219858156
2019-09-16,Furnished,52.377811,4.852241,Room,Unknown,Yes,Shared,No,Shared,No,Shared,202,900,900,3.294033212901051,4.455445544554456
2019-09-16,Furnished,52.380138,4.876045,Apartment,Unknown,Yes,Own,Yes,Own,No,Own,502,1650,0,1.676422961398383,3.2868525896414345
2019-09-16,Furnished,52.324532,4.946075,Room,Unknown,Yes,Shared,No,Shared,No,Shared,122,600,0,6.797816778731965,4.918032786885246
2019-09-16,Furnished,52.395059,4.948125,Room,Unknown,Yes,Shared,No,Shared,No,Shared,122,600,0,3.7028489032079235,4.918032786885246
2019-09-16,Unfurnished,52.35845,4.78439,Apartment,Unknown,No,Own,No,Own,No,Own,702,750,100,8.234699561888982,1.0683760683760684
2019-09-16,Furnished,52.354464,4.839547,Room,Unknown,Yes,Shared,No,Shared,No,Shared,122,200,200,4.967640766887702,1.639344262295082
2019-09-16,Furnished,52.316612,4.944783,Room,Unknown,Yes,Shared,No,Shared,No,Shared,122,850,0,7.557370517487296,6.967213114754099
2019-09-16,Furnished,52.380444,4.820481,Room,Unknown,Yes,Shared,No,Shared,No,Shared,202,750,750,5.457115621301362,3.712871287128713
2019-09-16,Furnished,52.360388,4.855276,Room,Unknown,Yes,Shared,No,Shared,No,Shared,102,550,0,3.710178551652327,5.392156862745098
2019-09-17,Furnished,52.365676,4.853938,Apartment,Unknown,Yes,Own,Yes,Own,No,Own,502,1550,0,3.500981555341057,3.087649402390438
2019-09-17,Furnished,52.394581,4.949736,Room,Unknown,Yes,Shared,No,Shared,No,Shared,122,680,1020,3.774242079400976,5.573770491803279
2019-09-17,Furnished,52.321653,4.979319,Room,Unknown,Yes,Shared,No,Shared,No,Shared,92,550,250,8.328625851245883,5.978260869565218
2019-09-17,Furnished,52.359348,4.889751,Apartment,A,Yes,Own,No,Own,No,Own,672,1100,0,2.2973798199285325,1.6369047619047619
2019-09-17,Furnished,52.322482,4.965652,Room,Unknown,Yes,Shared,No,Shared,No,Shared,132,550,550,7.685897059050329,4.166666666666667
2019-09-17,Furnished,52.322482,4.965652,Room,Unknown,No,None,No,None,No,None,132,550,550,7.685897059050329,4.166666666666667
2019-09-17,Furnished,52.367598,4.863669,Room,Unknown,No,Own,No,Shared,No,Shared,172,545,545,2.810950897861618,3.1686046511627906
2019-09-17,Uncarpeted,52.402785,4.892419,Room,Unknown,No,Own,Yes,Own,Yes,Own,272,430,100,2.715145009551433,1.5808823529411764
2019-09-17,Uncarpeted,52.402785,4.892419,Studio,Unknown,No,Own,No,Own,No,Own,272,430,0,2.715145009551433,1.5808823529411764
2019-09-17,Unfurnished,52.330934,4.889045,Room,E,Yes,Shared,No,Shared,Yes,Shared,112,570,568,5.395040419126862,5.089285714285714
2019-09-17,Furnished,52.36387,4.927588,Apartment,Unknown,Yes,Own,No,Own,No,Own,702,1400,500,2.4861595001313455,1.9943019943019944
2019-09-17,Furnished,52.356886,4.836411,Apartment,Unknown,Yes,Own,No,Own,No,Own,442,1000,1000,5.010496939886598,2.262443438914027
2019-09-17,Unfurnished,52.32553,4.976743,Apartment,Unknown,No,Own,No,Own,No,Own,552,1025,0,7.8867432521902625,1.8568840579710144
2019-09-17,Furnished,52.373717,4.905609,Room,Unknown,Yes,Shared,No,Shared,No,Shared,122,800,1600,0.6708356141521518,6.557377049180328
2019-09-17,Furnished,52.370511,4.83709,Room,Unknown,No,Shared,No,Shared,No,Shared,1302,1050,0,4.423541216906391,0.8064516129032258
2019-09-17,Furnished,52.386503,4.884838,Apartment,Unknown,Yes,Own,No,Own,No,Own,1202,860,0,1.3654944438780328,0.7154742096505824
2019-09-17,Unfurnished,52.375643,4.883572,Apartment,Unknown,No,None,No,None,No,None,502,1595,0,1.213675054798895,3.1772908366533863
2019-09-17,Unfurnished,52.369986,4.912544,Apartment,A,No,Own,No,Own,No,Own,392,1285,2570,1.2837116460845484,3.2780612244897958
2019-09-17,Furnished,52.361808,4.935243,Studio,Unknown,Yes,Own,No,Own,No,Own,252,1050,1000,3.031715098027726,4.166666666666667
2019-09-17,Furnished,52.35533,4.785454,Apartment,Unknown,Yes,Own,No,Own,No,Own,502,999,0,8.268822323346374,1.9900398406374502
2019-09-17,Furnished,52.36067,4.94394,Apartment,Unknown,Yes,Own,Yes,Own,No,Own,852,1600,3200,3.582883050496017,1.8779342723004695
2019-09-18,Furnished,52.381214,4.868842,Apartment,B,Yes,Own,No,Own,No,Own,452,1475,3200,2.1765011503645133,3.2632743362831858
2019-09-18,Furnished,52.345636,4.907024,Room,Unknown,No,None,No,None,No,None,72,50,0,3.7274723860203993,0.6944444444444444
2019-09-18,Furnished,52.356845,4.918623,Apartment,Unknown,Yes,Own,By mutual agreement,Own,Not important,Own,452,1600,1394,2.7447620719658747,3.5398230088495577
2019-09-18,Uncarpeted,52.365173,4.837525,Room,Unknown,Yes,Shared,No,Shared,No,Shared,92,600,0,4.558126585828553,6.521739130434782
2019-09-18,Furnished,52.334017,4.878649,Apartment,C,Yes,Own,No,Own,No,Own,352,1100,0,5.213155980401588,3.125
2019-09-18,Furnished,52.376854,4.847132,Room,Unknown,Yes,Shared,No,Shared,No,Shared,112,800,0,3.6468693045926317,7.142857142857143
2019-09-18,Furnished,52.366616,4.841428,Room,Unknown,Yes,Shared,No,Shared,No,Shared,142,775,775,4.25425707030241,5.457746478873239
2019-09-18,Unfurnished,52.402785,4.892419,Studio,Unknown,Yes,Own,No,Own,No,Own,272,450,100,2.715145009551433,1.6544117647058822
2019-09-18,Furnished,52.352202,4.849675,Apartment,D,Yes,Own,No,Own,No,Own,1202,2750,800,4.566196824075335,2.2878535773710484
2019-09-18,Furnished,52.364041,4.923767,Room,B,Yes,Shared,No,Shared,No,Shared,152,850,850,2.2864869521704847,5.592105263157895
2019-09-18,Furnished,52.352524,4.899401,Studio,Unknown,Yes,Own,No,Own,No,Own,272,515,515,2.9361814229210093,1.8933823529411764
2019-09-18,Furnished,52.367598,4.863669,Room,Unknown,No,Own,No,Shared,No,Shared,172,545,545,2.810950897861618,3.1686046511627906
2019-09-18,Furnished,52.309762,4.958746,Room,B,Yes,Shared,No,Shared,No,Shared,162,640,1000,8.654531067453464,3.950617283950617
2019-09-18,Furnished,52.300156,4.984528,Room,Unknown,No,None,No,None,No,None,122,500,100,10.464898813090501,4.098360655737705
2019-09-18,Furnished,52.307191,4.978933,Studio,Unknown,Yes,Own,No,Own,No,Own,432,1900,0,9.601340086777535,4.398148148148148
2019-09-18,Furnished,52.307191,4.978933,Studio,A,Yes,Own,No,Own,No,Own,182,1500,0,9.601340086777535,8.241758241758241
2019-09-18,Furnished,52.36294,4.864361,Apartment,A,Yes,Own,No,Own,No,Own,652,1750,1000,3.0397059807294595,2.684049079754601
2019-09-18,Uncarpeted,52.358749,4.828953,Room,Unknown,Yes,Shared,No,Shared,Yes,Shared,82,470,470,5.369368119106217,5.7317073170731705
2019-09-18,Unfurnished,52.369123,4.88416,Apartment,Unknown,No,None,No,None,No,None,352,995,0,1.5602692633888235,2.8267045454545454
2019-09-18,Unfurnished,52.362137,4.85179,Apartment,Unknown,No,None,No,None,No,None,542,1650,0,3.8108688743441475,3.044280442804428
2019-09-18,Furnished,52.371372,4.901377,Apartment,Unknown,Yes,Own,No,Own,No,Own,652,1600,1600,0.8395396843332585,2.4539877300613497
2019-09-18,Furnished,52.365532,4.875528,Room,Unknown,Yes,Shared,No,Shared,No,Shared,122,700,700,2.263696758708113,5.737704918032787
2019-09-18,Furnished,52.332359,4.878887,Room,A,Yes,Shared,No,Shared,No,Shared,112,600,600,5.385701465720771,5.357142857142857
2019-09-18,Unfurnished,52.381321,4.860155,Studio,Unknown,Yes,Own,No,Own,No,Own,362,1100,2200,2.765906443093101,3.0386740331491713
2019-09-18,Furnished,52.33904,4.920258,Studio,A,Yes,Own,No,Own,No,Own,302,1175,750,4.633659158353144,3.890728476821192
2019-09-19,Unfurnished,52.347345,4.904537,Room,Unknown,Yes,Shared,No,Shared,No,Shared,162,600,0,3.521698514120238,3.7037037037037037
2019-09-19,Furnished,52.365052,4.874811,Apartment,Unknown,Yes,Shared,No,Shared,No,Shared,1202,2500,0,2.335625959461105,2.0798668885191347
2019-09-19,Unfurnished,52.35533,4.785454,Room,A,Yes,Shared,No,Shared,No,Shared,122,703,703,8.268822323346374,5.762295081967213
2019-09-19,Unfurnished,52.363856,4.861638,Room,C,Yes,Shared,No,Shared,No,Shared,102,795,1400,3.136464784354471,7.794117647058823
2019-09-19,Furnished,52.398191,4.954002,Room,Unknown,Yes,Shared,No,Shared,No,Shared,122,750,750,4.22320128581084,6.147540983606557
2019-09-19,Furnished,52.412543,4.918165,Room,Unknown,Yes,Shared,No,Shared,No,Shared,102,750,0,3.930222016475614,7.352941176470588
2019-09-19,Furnished,52.323341,4.963205,Room,Unknown,Yes,Shared,No,Shared,No,Shared,232,950,500,7.512045223297828,4.094827586206897
2019-09-19,Furnished,52.357698,4.807989,Room,Unknown,Yes,Shared,No,Shared,No,Shared,142,750,0,6.733555570875324,5.28169014084507
2019-09-19,Furnished,52.364728,4.934651,Apartment,Unknown,Yes,Shared,No,Own,No,Own,212,460,460,2.8056638039236,2.169811320754717
2019-09-19,Uncarpeted,52.356053,4.896208,Room,Unknown,Yes,Shared,No,Shared,No,Shared,92,565,470,2.559780976195192,6.141304347826087
2019-09-19,Furnished,52.355731,4.912074,Room,Unknown,Yes,Shared,No,Own,No,Own,152,900,900,2.694464867779691,5.921052631578948
2019-09-19,Unfurnished,52.32553,4.976743,Apartment,Unknown,No,Own,No,Own,No,Own,552,1000,0,7.8867432521902625,1.8115942028985508
2019-09-19,Unfurnished,52.375055,4.898652,Apartment,Unknown,No,None,No,None,Yes,None,402,1300,0,0.4476593104611316,3.2338308457711444
2019-09-19,Furnished,52.342113,4.903765,Studio,Unknown,Yes,Own,No,Own,No,Own,202,700,700,4.099299590468115,3.4653465346534653
2019-09-19,Furnished,52.38625,4.916108,Room,A,Yes,Shared,Yes,Shared,Yes,Shared,162,800,0,1.3366280772832226,4.938271604938271
2019-09-19,Furnished,52.359058,4.887334,Room,C,Yes,Shared,No,Shared,No,Shared,1002,1250,2500,2.3852430594690173,1.2475049900199602
2019-09-19,Furnished,52.382584,4.870862,Apartment,C,No,Own,Yes,Own,Yes,Own,502,1600,0,2.0647280427361343,3.187250996015936
2019-09-19,Furnished,52.385125,4.868606,Apartment,Unknown,Yes,None,No,None,No,None,822,1750,0,2.284704427469595,2.1289537712895377
2019-09-19,Furnished,52.325043,4.947535,Apartment,Unknown,Yes,Own,Yes,Own,Yes,Own,602,1350,0,6.793533709768067,2.2425249169435215
2019-09-19,Furnished,52.324656,4.963309,Studio,Unknown,Yes,Own,No,Own,No,Own,202,600,600,7.396144349953762,2.9702970297029703
2019-09-20,Unfurnished,52.355026,4.902461,Room,Unknown,Yes,Shared,No,Own,No,Own,122,500,250,2.6597603792105335,4.098360655737705
2019-09-20,Unfurnished,52.322159,4.981188,Room,Unknown,No,Shared,No,Shared,No,Shared,102,490,0,8.36865013836991,4.803921568627451
2019-09-20,Furnished,52.380444,4.820481,Room,Unknown,Yes,Shared,No,Shared,No,Shared,202,750,750,5.457115621301362,3.712871287128713
2019-09-20,Furnished,52.390577,4.874125,Apartment,Unknown,Yes,Shared,No,Shared,No,Shared,402,1500,800,2.2209663316792745,3.7313432835820897
2019-09-20,Unfurnished,52.367633,4.839002,Room,A,Yes,Shared,No,Own,No,Own,92,700,700,4.377245472911019,7.608695652173913
2019-09-20,Furnished,52.357698,4.807989,Room,Unknown,Yes,Shared,No,Shared,No,Shared,92,500,0,6.733555570875324,5.434782608695652
2019-09-20,Furnished,52.370953,4.896678,Studio,Unknown,Yes,Shared,No,Own,No,Own,322,1250,0,0.9234794868987819,3.8819875776397517
2019-09-20,Unfurnished,52.320498,4.98507,Room,Unknown,No,Shared,No,Shared,No,Shared,122,575,0,8.68213325534445,4.713114754098361
2019-09-20,Unfurnished,52.375168,4.799467,Apartment,A,Yes,Own,No,Own,No,Own,502,1100,1000,6.8983002762096435,2.191235059760956
2019-09-20,Furnished,52.37318,4.82816,Apartment,D,Yes,Own,No,Own,No,Own,452,1240,900,4.972829247136146,2.743362831858407
2019-09-20,Furnished,52.373042,4.861304,Room,Unknown,Yes,Shared,No,Shared,No,Shared,602,925,1850,2.753084441016848,1.5365448504983388
2019-09-20,Furnished,52.358919,4.861773,Apartment,A,Yes,Own,No,Own,Yes,Own,702,829,300,3.454083581875116,1.1809116809116809
2019-09-20,Furnished,52.325043,4.947535,Apartment,Unknown,Yes,Own,Yes,Own,Yes,Own,602,1350,0,6.793533709768067,2.2425249169435215
2019-09-20,Furnished,52.376628,4.846295,Room,Unknown,Yes,Shared,No,Shared,No,Shared,102,795,795,3.7053989759726775,7.794117647058823
2019-09-20,Furnished,52.31648,4.954169,Room,Unknown,Yes,Shared,No,Shared,No,Shared,142,450,450,7.847291999523192,3.1690140845070425
2019-09-20,Furnished,52.380436,4.881985,Room,C,Yes,Shared,No,Shared,No,Shared,122,975,1387,1.2777377420010811,7.991803278688525
2019-09-20,Furnished,52.352354,4.897262,Room,Unknown,Yes,Shared,No,Shared,No,Shared,222,1100,0,2.9626347294333826,4.954954954954955
2019-09-20,Unfurnished,52.357245,4.919181,Room,Unknown,Yes,Shared,No,Shared,No,Shared,102,795,0,2.7225118110631206,7.794117647058823
2019-09-20,Unfurnished,52.364031,4.892641,Apartment,Unknown,Yes,Own,No,Own,No,Own,602,2100,0,1.7407676791922388,3.488372093023256
2019-09-20,Furnished,52.34886,4.940131,Apartment,Unknown,Yes,Own,No,Own,No,Own,652,1800,3600,4.2933438417158,2.7607361963190185
2019-09-20,Furnished,52.353107,4.928731,Apartment,Unknown,No,None,No,None,No,None,1202,2150,0,3.4518052465496156,1.7886855241264559
2019-09-20,Unfurnished,52.363081,4.798295,Room,Unknown,Yes,Shared,No,Shared,No,Shared,112,780,0,7.18551533578067,6.964285714285714
2019-09-20,Furnished,52.354542,4.899774,Apartment,Unknown,Yes,Shared,No,Shared,No,Shared,702,950,0,2.711087555895429,1.3532763532763532
2019-09-20,Unfurnished,52.347625,4.891464,Apartment,Unknown,No,None,No,None,No,None,902,1950,0,3.5351878908463794,2.161862527716186
2019-09-20,Unfurnished,52.352167,4.889466,Apartment,Unknown,No,None,No,None,No,None,452,1550,0,3.0696350215283488,3.4292035398230087
2019-09-21,Furnished,52.363456,4.854529,Apartment,Unknown,Yes,Own,Yes,Own,Yes,Own,552,1085,2170,3.576497780788996,1.9655797101449275
2019-09-21,Furnished,52.316612,4.944783,Room,Unknown,Yes,Shared,No,Shared,No,Shared,132,850,1000,7.557370517487296,6.4393939393939394
2019-09-21,Furnished,52.375847,4.89184,Studio,A,Yes,Own,No,Own,No,Own,372,525,0,0.6853993432647286,1.4112903225806452
2019-09-21,Furnished,52.369197,4.838914,Room,Unknown,No,Shared,No,Shared,No,Shared,202,1035,0,4.336338141654982,5.123762376237623
2019-09-21,Unfurnished,52.320498,4.98507,Room,Unknown,No,Shared,No,Shared,No,Shared,202,620,0,8.68213325534445,3.0693069306930694
2019-09-21,Uncarpeted,52.349331,4.913968,Apartment,Unknown,Yes,Own,No,Own,No,Own,642,1700,1700,3.414417960495956,2.64797507788162
2019-09-21,Furnished,52.319012,4.979117,Room,Unknown,Yes,Own,No,Shared,No,Shared,142,735,735,8.54696636431377,5.176056338028169
2019-09-21,Furnished,52.375145,4.829806,Apartment,Unknown,Yes,Own,No,Own,No,Own,532,1050,1500,4.8377995105988,1.9736842105263157
2019-09-21,Furnished,52.351319,4.840429,Room,Unknown,Yes,Shared,No,Shared,No,Shared,112,700,700,5.119415225277203,6.25
2019-09-21,Furnished,52.363904,4.940123,Room,C,Yes,Shared,Yes,Shared,No,Shared,142,800,0,3.168278872232139,5.633802816901408
2019-09-22,Unfurnished,52.354865,4.809555,Apartment,Unknown,No,Own,No,Own,No,Own,372,750,0,6.752488427539077,2.0161290322580645
2019-09-22,Furnished,52.382259,4.878408,Room,Unknown,No,None,No,None,No,None,162,425,425,1.5553670368281667,2.623456790123457
2019-09-22,Unfurnished,52.377259,4.878592,Studio,Unknown,Yes,Own,No,Own,No,Own,282,800,0,1.508477733656333,2.8368794326241136
2019-09-22,Furnished,52.353204,4.892953,Room,Unknown,No,None,No,None,No,None,142,730,0,2.9062343827739405,5.140845070422535
2019-09-22,Furnished,52.378367,4.852388,Room,Unknown,No,None,No,None,No,None,202,850,0,3.282306423438941,4.207920792079208
2019-09-22,Furnished,52.377259,4.878592,Studio,Unknown,Yes,Own,No,Own,No,Own,302,800,650,1.508477733656333,2.6490066225165565
2019-09-22,Unfurnished,52.361808,4.935243,Room,Unknown,Yes,Shared,No,Shared,No,Shared,92,350,0,3.031715098027726,3.8043478260869565
2019-09-22,Furnished,52.298917,4.984954,Room,Unknown,No,None,No,None,No,None,132,400,0,10.596376356723166,3.0303030303030303
2019-09-22,Furnished,52.372736,4.84335,Room,Unknown,Yes,Shared,No,Shared,No,Shared,82,460,460,3.957390388730523,5.609756097560975
2019-09-22,Furnished,52.374891,4.809953,Room,Unknown,Yes,Shared,No,Shared,No,Shared,152,490,0,6.18781945962634,3.223684210526316
2019-09-22,Unfurnished,52.363192,4.933555,Room,Unknown,Yes,Shared,No,Shared,No,Shared,92,720,0,2.845942392307755,7.826086956521739
2019-09-22,Furnished,52.362633,4.87557,Room,B,Yes,Shared,No,Own,No,Shared,202,450,0,2.485677006770892,2.227722772277228
2019-09-22,Furnished,52.357297,4.892908,Room,F,Yes,Shared,No,Shared,No,Shared,152,900,900,2.460118961281998,5.921052631578948
2019-09-22,Furnished,52.349664,4.781076,Room,A,Yes,Shared,No,Shared,No,Shared,202,950,950,8.76656072957621,4.702970297029703
2019-09-22,Furnished,52.349664,4.781076,Studio,B,Yes,Own,No,Own,No,Own,252,1350,1350,8.76656072957621,5.357142857142857
2019-09-22,Furnished,52.346767,4.869182,Apartment,Unknown,Yes,Own,No,Own,No,Own,572,1150,1150,4.166589087057585,2.0104895104895104
2019-09-22,Furnished,52.370511,4.83709,Room,Unknown,Yes,Shared,No,Shared,No,Shared,162,750,0,4.423541216906391,4.62962962962963
2019-09-22,Furnished,52.353849,4.839069,Room,Unknown,Yes,Shared,No,Shared,No,Shared,222,800,800,5.03252724084529,3.6036036036036037
2019-09-22,Furnished,52.368742,4.931658,Studio,A,Yes,Own,No,Shared,No,Shared,152,750,750,2.3994858788150264,4.934210526315789
2019-09-22,Furnished,52.370044,4.877766,Room,Unknown,Yes,Shared,No,Own,No,Shared,252,1300,1300,1.839960241941296,5.158730158730159
2019-09-22,Furnished,52.363055,4.844064,Room,Unknown,Yes,Shared,No,Shared,No,Shared,202,400,0,4.233907836948772,1.9801980198019802
2019-09-22,Furnished,52.360577,4.865182,Apartment,Unknown,No,Own,No,Own,No,Own,572,1750,0,3.157609516692226,3.0594405594405596
2019-09-22,Unfurnished,52.334057,4.877049,Room,Unknown,Yes,Shared,No,Shared,No,Shared,82,400,0,5.24120265783956,4.878048780487805
2019-09-22,Furnished,52.362312,4.807099,Room,Unknown,Yes,Shared,No,Shared,No,Shared,132,800,800,6.629161345533337,6.0606060606060606
2019-09-22,Unfurnished,52.356369,4.899808,Room,Unknown,Yes,Shared,No,Shared,No,Shared,102,900,0,2.5077852200551662,8.823529411764707
2019-09-22,Furnished,52.358616,4.797283,Apartment,Unknown,No,Own,No,Own,No,Own,802,1600,0,7.389032922833997,1.9950124688279303
2019-09-22,Furnished,52.34391,4.896972,Room,Unknown,Yes,Shared,No,Own,No,Shared,1102,1000,1000,3.9013482469124905,0.9074410163339383
2019-09-22,Furnished,52.365247,4.882005,Room,Unknown,Yes,Shared,No,Shared,Yes,Shared,152,1500,0,1.9771032193806517,9.868421052631579
2019-09-22,Furnished,52.317494,4.961193,Room,B,Yes,Shared,No,Shared,No,Shared,142,650,0,7.98435018332977,4.577464788732394
2019-09-22,Furnished,52.384423,4.867652,Room,Unknown,Yes,None,No,Shared,Yes,Shared,192,350,100,2.324851852866411,1.8229166666666667
2019-09-23,Unfurnished,52.407505,4.911953,Room,B,Yes,Shared,No,Shared,Yes,Shared,122,660,1320,3.2757038488634915,5.409836065573771
2019-09-23,Unfurnished,52.375096,4.966045,Room,A,Yes,Shared,No,Shared,No,Shared,112,800,800,4.478166526911273,7.142857142857143
2019-09-23,Uncarpeted,52.405391,4.909389,Room,Unknown,Yes,Shared,No,Shared,No,Shared,132,695,695,3.008044883379384,5.265151515151516
2019-09-23,Furnished,52.398284,4.930143,Room,Unknown,Yes,Shared,No,Shared,No,Shared,122,750,0,2.9500472061793306,6.147540983606557
2019-09-23,Furnished,52.348403,4.795585,Room,Unknown,Yes,Shared,No,Shared,No,Shared,122,750,750,7.916582623522729,6.147540983606557
2019-09-23,Furnished,52.385042,4.914857,Room,Unknown,Yes,Shared,No,Shared,No,Shared,132,570,350,1.1882578972428854,4.318181818181818
2019-09-23,Furnished,52.324581,4.974334,Room,Unknown,Yes,Shared,No,Own,No,Shared,252,850,800,7.8606585733612375,3.373015873015873
